1.37	0.698844	0.675545	-0.640125	0.72345	1.33897	0.0479053	0.799912	0.672175	-0.814003	0.747133	1.61392	0.0749579
1.38	0.74414	0.663586	-0.54141	0.744971	1.28555	0.0813848	0.851244	0.652312	-0.705263	0.792054	1.55651	0.139742
1.39	0.788311	0.651375	-0.440129	0.762405	1.22844	0.111029	0.901393	0.632561	-0.593297	0.832047	1.49469	0.199487
1.4	0.831292	0.638978	-0.336811	0.775481	1.1681	0.136502	0.950273	0.61305	-0.478691	0.866036	1.42896	0.252986
1.41	0.873015	0.626464	-0.231988	0.784047	1.105	0.157583	0.997796	0.593906	-0.362002	0.893139	1.3598	0.299233
1.42	0.913414	0.613903	-0.12619	0.788057	1.0396	0.174155	1.04387	0.575253	-0.243771	0.912685	1.28765	0.337432
1.43	0.952424	0.601365	-0.0199546	0.787561	0.972378	0.186196	1.08842	0.557209	-0.124526	0.924207	1.21295	0.366998
1.44	0.989979	0.588925	0.0861813	0.782691	0.903798	0.193767	1.13135	0.539889	-0.00478784	0.927453	1.13613	0.387564
1.45	1.02602	0.576654	0.191675	0.773657	0.834344	0.197003	1.17257	0.523402	0.114928	0.92238	1.05764	0.398978
1.46	1.06048	0.564626	0.295979	0.760735	0.764499	0.196109	1.212	0.507851	0.234101	0.909154	0.977898	0.401303
1.47	1.0933	0.552914	0.398544	0.74427	0.694754	0.191356	1.24956	0.49333	0.352209	0.888144	0.897351	0.394813
1.48	1.12442	0.541588	0.498817	0.724665	0.625603	0.183078	1.28517	0.479927	0.468716	0.859919	0.816455	0.379992
1.49	1.15379	0.530717	0.596241	0.702388	0.557545	0.171671	1.31876	0.467718	0.583073	0.825243	0.735684	0.357526
1.5	1.18134	0.520369	0.690258	0.677962	0.491086	0.157593	1.35025	0.456771	0.694711	0.785065	0.65554	0.328294
1.51	1.20704	0.510608	0.780307	0.651968	0.426732	0.141361	1.37959	0.447142	0.803033	0.740502	0.576554	0.293359
1.52	1.23083	0.501492	0.86583	0.625034	0.364997	0.123543	1.40671	0.438877	0.907412	0.692825	0.499297	0.253948
1.53	1.25266	0.493076	0.946266	0.597829	0.306392	0.104753	1.43157	0.432008	1.00718	0.643432	0.424386	0.211425
1.54	1.27249	0.485411	1.02106	0.571046	0.25143	0.0856348	1.45412	0.426553	1.10163	0.593814	0.35249	0.16726
1.55	1.29029	0.47854	1.08968	0.545386	0.200617	0.066846	1.47433	0.422521	1.19	0.54551	0.284334	0.12299
1.56	1.30603	0.472502	1.15158	0.521537	0.154444	0.0490352	1.49218	0.419903	1.27149	0.500065	0.220694	0.0801618
1.57	1.31967	0.467326	1.20629	0.500144	0.11338	0.0328176	1.50765	0.418679	1.34526	0.45896	0.162393	0.0402812
1.58	1.33119	0.463037	1.25333	0.481786	0.0778559	0.0187484	1.52074	0.418816	1.41047	0.423561	0.110273	0.00474455
1.59	1.34058	0.459652	1.29232	0.466949	0.0482528	0.00729706	1.53144	0.420268	1.46629	0.395042	0.0651549	0.0252262
1.6	1.34781	0.457179	1.32293	0.456002	0.0248835	0.00117695	1.53977	0.422976	1.51199	0.374328	0.0277828	0.048648
1.61	1.3529	0.455621	1.34492	0.449179	0.00797978	0.00644241	1.54575	0.426869	1.547	0.362034	0.00125033	0.064835
1.62	1.35582	0.454971	1.35814	0.446563	0.00231837	0.00840838	1.54939	0.431869	1.57095	0.358427	0.0215669	0.0734417
1.63	1.35659	0.455217	1.36256	0.448089	0.00596705	0.00712765	1.55072	0.437884	1.58377	0.363396	0.033047	0.0744883
1.64	1.35522	0.456339	1.35823	0.453548	0.00301596	0.00279117	1.54978	0.444818	1.58561	0.376456	0.0358296	0.0683618
1.65	1.35171	0.458311	1.34531	0.462597	0.00640047	0.00428633	1.54661	0.452566	1.57688	0.396774	0.030272	0.0557927
1.66	1.34609	0.4611	1.32401	0.474788	0.0220764	0.0136883	1.54124	0.46102	1.55813	0.423213	0.0168833	0.0378073
1.67	1.33838	0.46467	1.29463	0.489594	0.0437497	0.0249242	1.53372	0.470068	1.52998	0.454407	0.00374688	0.0156608
1.68	1.3286	0.468978	1.25748	0.506438	0.0711169	0.0374604	1.52409	0.479594	1.49308	0.488838	0.0310083	0.00924332
1.69	1.31679	0.473978	1.21295	0.524729	0.103845	0.0507515	1.51239	0.489487	1.44808	0.524928	0.064311	0.0354412
1.7	1.30298	0.479619	1.1614	0.54389	0.141583	0.0642708	1.49866	0.499633	1.39556	0.561129	0.103107	0.0614958
1.71	1.2872	0.485851	1.10324	0.563386	0.183963	0.0775347	1.48295	0.509924	1.33605	0.596003	0.146901	0.0860789
1.72	1.26951	0.492618	1.0389	0.582741	0.230609	0.0901231	1.46531	0.520256	1.27006	0.628297	0.195247	0.108041
1.73	1.24992	0.499866	0.968787	0.601557	0.281135	0.101692	1.44576	0.530531	1.19802	0.656996	0.247741	0.126464
1.74	1.2285	0.507537	0.893358	0.619514	0.335143	0.111977	1.42436	0.540659	1.12034	0.681363	0.304018	0.140704
1.75	1.20529	0.515578	0.813064	0.636372	0.392223	0.120794	1.40114	0.550559	1.03741	0.700959	0.363732	0.1504
1.76	1.18033	0.523931	0.728375	0.65196	0.451952	0.128029	1.37615	0.560158	0.949598	0.715638	0.426552	0.15548
1.77	1.15367	0.532544	0.639781	0.66617	0.513891	0.133625	1.34942	0.569395	0.857271	0.725531	0.492146	0.156136
1.78	1.12537	0.541364	0.547788	0.67893	0.577584	0.137565	1.32098	0.578219	0.76081	0.73101	0.560173	0.152791
1.79	1.09548	0.550342	0.452918	0.690195	0.642561	0.139853	1.29089	0.58659	0.660613	0.732642	0.630274	0.146051
1.8	1.06405	0.559429	0.35571	0.699925	0.708337	0.140496	1.25916	0.594482	0.557105	0.731131	0.702059	0.136649
1.81	1.03113	0.568579	0.256714	0.708068	0.774416	0.139489	1.22585	0.601877	0.450749	0.727259	0.775105	0.125382
1.82	0.996786	0.577751	0.156492	0.714553	0.840294	0.136801	1.19099	0.608771	0.342042	0.721822	0.84895	0.113051
1.83	0.961072	0.586905	0.0556064	0.719274	0.905465	0.132369	1.15462	0.615168	0.231527	0.715572	0.92309	0.100404
1.84	0.924045	0.596002	-0.0453781	0.722099	0.969423	0.126096	1.11677	0.621084	0.119782	0.709166	0.996988	0.0880821
1.85	0.885766	0.605009	-0.145902	0.722866	1.03167	0.117856	1.07749	0.626544	0.00741765	0.703125	1.07007	0.0765804
1.86	0.846296	0.613893	-0.245415	0.721397	1.09171	0.107505	1.03682	0.631582	-0.104934	0.697799	1.14175	0.0662172
1.87	0.805696	0.622623	-0.343378	0.717517	1.14907	0.0948941	0.994798	0.636237	-0.216632	0.693355	1.21143	0.0571181
1.88	0.76403	0.631172	-0.439266	0.711068	1.2033	0.079896	0.951476	0.640557	-0.327037	0.68977	1.27851	0.0492138
1.89	0.721361	0.639513	-0.532569	0.701935	1.25393	0.0624221	0.906899	0.644592	-0.43553	0.686843	1.34243	0.0422516
1.9	0.677755	0.64762	-0.622792	0.690068	1.30055	0.0424484	0.861117	0.648397	-0.541519	0.684217	1.40264	0.0358197
1.91	0.633277	0.655469	-0.709451	0.675506	1.34273	0.0200368	0.814184	0.652029	-0.644453	0.681412	1.45864	0.0293829
1.92	0.587995	0.663037	-0.792074	0.65839	1.38007	0.00464621	0.766155	0.655546	-0.743822	0.677873	1.50998	0.0223269
1.93	0.541976	0.670299	-0.870199	0.638983	1.41217	0.0313165	0.717088	0.659003	-0.839161	0.673013	1.55625	0.0140097
1.94	0.495288	0.677233	-0.943365	0.617666	1.43865	0.0595665	0.667046	0.662455	-0.930045	0.66627	1.59709	0.00381493
1.95	0.448	0.683814	-1.01112	0.594947	1.45912	0.0888678	0.616091	0.665952	-1.01609	0.657158	1.63218	0.00879417
1.96	0.400181	0.69002	-1.073	0.571438	1.47318	0.118582	0.564292	0.669539	-1.09693	0.645313	1.66122	0.0242253
1.97	0.3519	0.695825	-1.12856	0.547844	1.48046	0.147981	0.511718	0.673255	-1.17222	0.63054	1.68394	0.0427145
1.98	0.303228	0.701204	-1.17735	0.524928	1.48057	0.176276	0.458442	0.677131	-1.24165	0.612837	1.70009	0.0642943
1.99	0.254234	0.70613	-1.21893	0.50348	1.47316	0.20265	0.404537	0.681193	-1.30486	0.592418	1.7094	0.0887743
2	0.204989	0.710579	-1.25288	0.484278	1.45787	0.2263	0.350081	0.685452	-1.36154	0.569716	1.71162	0.115736
2.01	0.155561	0.714521	-1.27884	0.468045	1.4344	0.246476	0.295151	0.689915	-1.41131	0.54537	1.70646	0.144545
2.02	0.10602	0.717929	-1.29646	0.455409	1.40248	0.262519	0.239826	0.694575	-1.45381	0.520202	1.69363	0.174373
2.03	0.0564358	0.720775	-1.30552	0.446874	1.36196	0.273902	0.184186	0.699415	-1.48863	0.495174	1.67282	0.204241
2.04	0.00687648	0.723033	-1.30585	0.442784	1.31273	0.280249	0.128312	0.704409	-1.51537	0.471339	1.64368	0.23307
